,Unnamed: 0,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127,shock_id_description,shocks_Group
1600,1600,59-89-79-85,f6cf1e1be7ea4b1fa3fe62efeb627fd4,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,February,Still going on,High,2000.0,none,none,2000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-02-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1601,1601,41-96-05-24,2cf33272a0be4f099f3b1b2f185888ff,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,3,Low,900.0,2500.0,2500.0,5900.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,3.0,2020-04-01T00:00:00,2020.0,0,0,0,0,1,0,0,,House damage,economics
1602,1602,41-96-05-24,2cf33272a0be4f099f3b1b2f185888ff,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,3,Low,900.0,2500.0,2500.0,5900.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,3.0,2020-04-01T00:00:00,2020.0,0,0,0,0,1,0,0,,Storm,agricultural
1603,1603,82-45-13-77,89102c7a38034aa0815d8537911f20f7,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,July,30,Low,5000.0,none,none,5000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-07-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Flooding of agricultural land,agricultural
1604,1604,82-45-13-77,89102c7a38034aa0815d8537911f20f7,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,Low,3000.0,none,none,3000.0,most HH in country,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Drought,agricultural
1605,1605,82-45-13-77,89102c7a38034aa0815d8537911f20f7,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,Low,none,500.0,none,500.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Pests and Livestock diseases,agricultural
1606,1606,13-29-07-92,60ef638ff18c48909a619cab274a0eda,2,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,May,1,High,none,5000.0,none,5000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,3.0,2021-05-01T00:00:00,2021.0,0,0,1,0,1,0,0,,Household member left the household,others
1607,1607,13-29-07-92,60ef638ff18c48909a619cab274a0eda,21,0,No,1.0,4.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1608,1608,96-95-62-04,b75b536655004fedab2e38c8c172dc9f,10,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,August,15,Medium,5000.0,15000.0,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,15.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,,Flooding of agricultural land,agricultural
1609,1609,96-95-62-04,b75b536655004fedab2e38c8c172dc9f,11,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,August,15,Low,5000.0,15000.0,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,15.0,2021-08-01T00:00:00,2021.0,0,0,0,1,1,0,0,,Drought,agricultural
1610,1610,48-39-91-92,88c8143b03be458e80db8992e4b8ff58,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2020,February,1,Low,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2020-02-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
1611,1611,41-75-56-31,2aced48ee70e4b0db21f1eac6168337b,2,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2022,February,5,Medium,none,50000.0,none,50000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2022-02-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Household member left the household,others
1612,1612,05-31-69-70,ecc1766cfc494bdda34a1e8caf83fef1,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,30,Medium,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2020.0,0,0,0,0,1,0,0,,Drought,agricultural
1613,1613,05-31-69-70,ecc1766cfc494bdda34a1e8caf83fef1,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,30,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-07-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Pests and Livestock diseases,agricultural
1614,1614,68-46-34-47,318aebc0196445a8bcf4e8ae378e3b0b,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,4,High,1200.0,900.0,none,2100.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No answer,2.0,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
1615,1615,68-46-34-47,318aebc0196445a8bcf4e8ae378e3b0b,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,July,30,High,none,none,6000.0,6000.0,most HH in village / commune,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,15.0,2021-07-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Drought,agricultural
1616,1616,68-46-34-47,318aebc0196445a8bcf4e8ae378e3b0b,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,February,Still going on,High,none,3200.0,2500.0,5700.0,most HH in country,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,not yet recovered,2022-02-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1617,1617,68-46-34-47,318aebc0196445a8bcf4e8ae378e3b0b,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,March,Still going on,Medium,900.0,600.0,none,1500.0,most HH in country,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,not yet recovered,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
1618,1618,27-30-42-53,3fddd59439814e0d9ad174416722c91c,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,30000.0,none,none,30000.0,most HH in province,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1619,1619,27-30-42-53,3fddd59439814e0d9ad174416722c91c,22,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,10000.0,none,10000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
1620,1620,44-83-69-89,34d2ae01ae4c49cb8f2409d2958e32a2,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,30,Medium,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,,Drought,agricultural
1621,1621,02-22-78-04,2fb5431300b4416a94525bf3cbc1f249,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,June,7,Medium,none,300.0,none,300.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-06-01T00:00:00,2020.0,0,0,0,0,1,0,0,,Drought,agricultural
1622,1622,02-22-78-04,2fb5431300b4416a94525bf3cbc1f249,21,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2020,August,1,Medium,none,none,1000.0,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-08-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1623,1623,02-22-78-04,2fb5431300b4416a94525bf3cbc1f249,21,1,No,2.0,,,,,,,,,,,,,,,,,,,,1.0,2022,April,1,High,none,1500.0,none,1500.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1624,1624,02-22-78-04,2fb5431300b4416a94525bf3cbc1f249,22,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,High,none,1500.0,none,1500.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
1625,1625,82-57-07-00,98e12caeaa3842869a39791363ed8766,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,7,Low,none,3000.0,none,3000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,##N/A##,2021.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
1626,1626,82-57-07-00,98e12caeaa3842869a39791363ed8766,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,April,7,Medium,none,100000.0,none,100000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,0.0,2022-04-01T00:00:00,2022.0,0,0,0,0,1,0,0,,Household member left the household,others
1627,1627,61-59-77-89,fc795c4314674081ae4558a6cac9602a,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,March,15,Low,none,2000.0,3000.0,5000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2020-03-01T00:00:00,2020.0,0,0,0,1,1,0,0,,Drought,agricultural
1628,1628,61-59-77-89,fc795c4314674081ae4558a6cac9602a,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,June,2,Medium,none,3000.0,500.0,3500.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,3.0,2020-06-01T00:00:00,2020.0,1,0,0,0,0,0,0,,Storm,agricultural
1629,1629,13-36-90-60,a108588a98214b7c8c533a827876c9d8,62,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2019,May,30,Low,15000.0,none,none,15000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ไปทำงานกับแฟนที่ในตัวอำเภอ,No,30.0,2019-05-01T00:00:00,2019.0,1,0,0,0,0,0,0,,Job loss,economics
1630,1630,98-11-39-92,6ae444fc32df49f4bb28369a4d59738b,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,1,Low,none,500.0,none,500.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2020-10-01T00:00:00,2020.0,1,0,0,0,0,0,0,,House damage,economics
1631,1631,45-87-34-60,cc3f0c0e14c54212a3b1dcb81fe65f30,2,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,Medium,5000.0,1000.0,none,6000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,0,0,0,0,1,0,0,,Household member left the household,others
1632,1632,45-87-34-60,cc3f0c0e14c54212a3b1dcb81fe65f30,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,3,Medium,none,7500.0,none,7500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,House damage,economics
1633,1633,45-87-34-60,cc3f0c0e14c54212a3b1dcb81fe65f30,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,Medium,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2021-05-01T00:00:00,2021.0,0,0,0,1,0,0,0,,Drought,agricultural
1634,1634,58-63-36-12,8aff13bb20cd40b3893dbb147daabaca,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,15,Medium,3000.0,none,2600.0,5600.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-06-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Drought,agricultural
1635,1635,01-05-13-85,932d95a3377742aaacf3eb3d8ae85457,1,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,14,Medium,none,1400.0,none,1400.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,##N/A##,2019.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
1636,1636,40-42-73-47,a4e4984a5f7849e8a995e2e0d074c740,21,0,No,2.0,4.0,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,Low,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1637,1637,09-98-19-68,9fdd2baff3c94fef90e068abeb2e7c0d,24,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2022,April,Still going on,Medium,none,10000.0,none,10000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,0,0,0,1,0,0,0,,Accident,demographic
1638,1638,09-98-19-68,9fdd2baff3c94fef90e068abeb2e7c0d,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,30,Medium,none,500.0,none,500.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Pests and Livestock diseases,agricultural
1639,1639,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,1,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,3,High,1500.0,300.0,none,1800.0,no other HH,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,2.0,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
1640,1640,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,March,Still going on,High,1500.0,900.0,1000.0,3400.0,most HH in country,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong decrease of prices for Output,agricultural
1641,1641,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,March,Still going on,High,none,600.0,none,600.0,most HH in country,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No answer,not yet recovered,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
1642,1642,79-08-78-91,c79482c9bf204cdca0787d980a2f37c4,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,2400.0,none,2400.0,most HH in district,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Illness of household member,demographic
1643,1643,12-42-74-97,eab34ba933a248daa954f829baafd5b2,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,90,High,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,,Drought,agricultural
1644,1644,92-57-59-65,81333706ec584339996af6874ecdde2e,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,60,Medium,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,90.0,2020-10-01T00:00:00,2020.0,0,0,0,1,1,0,0,,Drought,agricultural
1645,1645,49-27-45-93,bc5c29cad0894125824460f6d71a23b1,24,0,No,5.0,,,,,,,,,,,,,,,,,,,,0.0,2021,March,1,Medium,none,500.0,none,500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2021-03-01T00:00:00,2021.0,0,1,0,0,0,0,0,,Accident,demographic
1646,1646,90-00-09-40,9009413b18da40e7b5c56c73101a80ab,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,April,7,High,2000.0,3000.0,none,5000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,9.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,,Strong increase of prices for Input,agricultural
