Unnamed: 0,interview__key,interview__id,shocks__id,v31102b,typeshock,typeshocknum,shockdisinv,savusedshock,insusedshock,pubtransusedshock,borrusedshock,shocks_Group
1539,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,1.0,0.0,0.0,0.0,0,demographic
1540,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,0.0,0,agricultural
1541,96-29-80-98,0f6610678bad4e078ce3a3fe750f0509,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,0.0,0.0,0.0,0.0,0,agricultural
1542,79-08-78-91,c79482c9bf204cdca0787d980a2f37c4,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,1.0,0,agricultural
1543,12-42-74-97,eab34ba933a248daa954f829baafd5b2,Drought,1,Drought,11.0,,,,,0,agricultural
1544,92-57-59-65,81333706ec584339996af6874ecdde2e,Drought,1,Drought,11.0,,,,,0,agricultural
1545,49-27-45-93,bc5c29cad0894125824460f6d71a23b1,Accident,1,Accident,24.0,,,,,0,demographic
1546,90-00-09-40,9009413b18da40e7b5c56c73101a80ab,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1547,90-00-09-40,9009413b18da40e7b5c56c73101a80ab,Drought,1,Drought,11.0,,,,,0,agricultural
1548,45-44-09-45,0d1ce1db27684d799e81c24da01add97,Drought,1,Drought,11.0,,,,,0,agricultural
1549,45-44-09-45,0d1ce1db27684d799e81c24da01add97,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1550,47-18-18-50,70613c5b0e26425396966233ea05581b,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1551,47-18-18-50,70613c5b0e26425396966233ea05581b,Drought,1,Drought,11.0,,,,,0,agricultural
1552,85-27-93-81,6befd90b833d42e3be26c5b4c105a548,House damage,1,House damage,6.0,,,,,0,economics
1553,85-27-93-81,6befd90b833d42e3be26c5b4c105a548,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1554,98-29-39-98,f5b8d51b302d442daf09d0f1e59d2391,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,0.0,0,agricultural
1555,98-29-39-98,f5b8d51b302d442daf09d0f1e59d2391,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,1.0,0.0,0.0,0.0,0,agricultural
1556,39-00-82-53,1cf2494845274f4baf0e95b6a3a71de2,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1557,68-86-66-56,db7ab88dbe084976af5bf59a4acc9a13,Drought,1,Drought,11.0,,,,,0,agricultural
1558,86-39-50-91,bcc8cfa7a8c24be5980db61e3157e3e6,House damage,1,House damage,6.0,,,,,0,economics
1559,96-85-99-16,e24312ebb2a94688be375c169bd2fb8c,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,1.0,0.0,0.0,1,agricultural
1560,96-85-99-16,e24312ebb2a94688be375c169bd2fb8c,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
1561,96-85-99-16,e24312ebb2a94688be375c169bd2fb8c,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
1562,97-32-68-82,bc211de441204193b773a51a83509ecd,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1563,48-52-49-35,892523a60d844864901d64fc3749fb1e,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,0.0,0.0,0.0,0.0,0,economics
1564,48-52-49-35,892523a60d844864901d64fc3749fb1e,Storm,1,พายุ,55.0,0.0,0.0,0.0,0.0,0,agricultural
1565,21-93-65-21,c10e03b0b1324c14ab4aabe3e443aa41,Conflict with neighbours in the village,1,Conflict with neighbours in the village,8.0,,,,,0,social
1566,78-05-05-90,c8b64651b62640ab85ac1391914040e5,Drought,1,Drought,11.0,,,,,0,agricultural
1567,06-04-64-09,381b4088d654465b8906db18b9c38c55,Death of household member,1,Death of household member,2.0,0.0,1.0,1.0,0.0,0,demographic
1568,06-04-64-09,381b4088d654465b8906db18b9c38c55,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,0.0,1.0,1.0,0.0,0,social
1569,88-01-57-43,0e15e62d973d4d8a8aedd61941f3606f,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1570,15-04-05-90,0839557fc9094ec2968ccba086acc597,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1571,15-04-05-90,0839557fc9094ec2968ccba086acc597,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,,,,,0,social
1572,15-04-05-90,0839557fc9094ec2968ccba086acc597,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
1573,47-66-37-63,85b14a9ed2e84745a505922059a11abe,Drought,1,Drought,11.0,,,,,0,agricultural
1574,76-37-57-94,c9bc511b267d457ea96a723983caf24c,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1575,76-37-57-94,c9bc511b267d457ea96a723983caf24c,Storm,1,Storm,55.0,0.0,0.0,0.0,1.0,0,agricultural
1576,39-28-16-94,3b292cade83c4cdbb2b6b89fcc1ad018,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1577,14-48-10-18,0941444162fb4ab497336e8323f8d8f4,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1578,23-60-13-61,cdd733ad4aa647c3b8789289f1882544,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
1579,23-60-13-61,cdd733ad4aa647c3b8789289f1882544,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
1580,69-55-96-45,c476f07bc3af4258a211861bc9f39f9e,Drought,1,Drought,11.0,,,,,0,agricultural
1581,28-85-60-07,62c812c27127470083cc518b783aa50c,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1582,81-27-62-61,77c141d9fac545868e837c94ea5d8563,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1583,89-69-65-72,051d767a1a2b4ff3b2e0e78e70c0586d,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1584,34-80-24-62,2d53f4872c5242f6894c8ec9b1712e0f,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1585,34-80-24-62,2d53f4872c5242f6894c8ec9b1712e0f,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1586,37-90-24-86,5e0de56c706648b59627caa5a3f2aa97,Drought,1,Drought,11.0,,,,,0,agricultural
1587,37-90-24-86,5e0de56c706648b59627caa5a3f2aa97,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1588,91-67-94-66,59d1fdda07a5439083ec1cdd4aa213fa,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1589,22-01-72-43,4f18aa34e171427d8a0d3c2384e71747,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1590,47-57-29-46,162cba68ab304ae2a17cd5ac4282679c,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1591,93-60-08-58,5d1df17b12194b9aa0d9c2ac0945e3ff,Drought,1,Drought,11.0,,,,,0,agricultural
1592,75-14-12-41,c1fb12631459494ea3f4d6ee6a997032,Drought,1,Drought,11.0,,,,,0,agricultural
1593,91-50-22-11,0657a57436024076bdbf264363b73f28,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1594,44-96-22-42,0448a5f54ebb427da72463fb05371ce2,Illness of household member,1,Illness of household member,1.0,0.0,0.0,0.0,0.0,0,demographic
1595,44-96-22-42,0448a5f54ebb427da72463fb05371ce2,Flooding of agricultural land,1,Flooding of agricultural land,10.0,1.0,0.0,0.0,0.0,0,agricultural
1596,44-96-22-42,0448a5f54ebb427da72463fb05371ce2,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,1.0,0.0,0.0,0.0,0,agricultural
1597,09-70-07-02,eabaf29412c54d018f190e525f2ffc08,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1598,09-70-07-02,eabaf29412c54d018f190e525f2ffc08,Job loss,1,Job loss,62.0,0.0,0.0,0.0,1.0,0,economics
1599,09-70-07-02,eabaf29412c54d018f190e525f2ffc08,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1600,37-47-77-72,61fcd2d903cf431fbeb3080df72c4dda,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1601,37-88-12-26,86f84231849c4336944d28b2dd63d568,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1602,37-88-12-26,86f84231849c4336944d28b2dd63d568,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1603,37-88-12-26,86f84231849c4336944d28b2dd63d568,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1604,42-76-68-78,4a43ca26ce4f423d9041ff36b3443f67,House damage,1,House damage,6.0,0.0,1.0,0.0,0.0,0,economics
1605,42-76-68-78,4a43ca26ce4f423d9041ff36b3443f67,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1606,42-76-68-78,4a43ca26ce4f423d9041ff36b3443f67,Storm,1,Storm,55.0,0.0,1.0,0.0,0.0,0,agricultural
1607,52-74-44-36,08040c7171c84a58b782e7743b9d9bec,Storm,1,Storm,55.0,0.0,0.0,0.0,0.0,0,agricultural
1608,20-23-78-91,11dc529757f746fdb81ae8fdd1d0aa11,Job loss,1,ตกงาน,62.0,,,,,0,economics
1609,31-01-51-45,46e81e67cc604da79436879fdfd87be3,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1610,31-01-51-45,46e81e67cc604da79436879fdfd87be3,Accident,1,Accident,24.0,,,,,0,demographic
1611,03-42-76-62,19355e303b3d4016abe983d7f8a5b336,Drought,1,Drought,11.0,0.0,0.0,0.0,0.0,0,agricultural
1612,03-42-76-62,19355e303b3d4016abe983d7f8a5b336,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1613,67-93-62-68,1bc98699c1e245598bb9bf59e80becd8,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1614,81-08-27-55,f33046b9e50b45cd842383227e19d585,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1615,81-08-27-55,f33046b9e50b45cd842383227e19d585,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1616,41-28-70-88,290c5e1ac6e04966b646cdb6150dd166,Drought,1,Drought,11.0,,,,,0,agricultural
1617,78-62-94-14,3cee7108d204457ba4473ad65639800b,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1618,51-19-07-15,2cb0622efb4449b48e773dd1ee3f46de,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1619,51-19-07-15,2cb0622efb4449b48e773dd1ee3f46de,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,1.0,0.0,0.0,0,agricultural
1620,74-07-87-46,3f53118597ee4c1eb7574f28ffd5b0a1,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1621,61-64-33-83,31f3758745744eceb6f689fd0d80dce1,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1622,54-14-94-20,4b13b5e780e645b994c3e463742e9f29,Accident,1,Accident,24.0,,,,,0,demographic
1623,37-51-17-21,4c696f2e671b49d980a7665c210c2e47,Death of household member,1,Death of household member,2.0,0.0,1.0,1.0,0.0,0,demographic
1624,37-51-17-21,4c696f2e671b49d980a7665c210c2e47,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
1625,37-51-17-21,4c696f2e671b49d980a7665c210c2e47,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1626,12-20-51-98,05c14bcb2f3d487186e20b801a324864,Job loss,1,Job loss,62.0,,,,,0,economics
1627,17-08-41-52,08ca404f394c4fdd813b08bea0c61e56,Job loss,1,ตกงาน,62.0,,,,,0,economics
1628,49-56-64-28,6985b3f3ba7a4115ab33bb176a7ee26e,Drought,1,Drought,11.0,,,,,0,agricultural
1629,87-40-92-59,7bb3aaaa332b4829b6da7bc17818a680,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1630,99-71-86-40,15ef424df5ad4e4686cae0795b7cb8b8,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1631,04-29-87-08,6f3494ad3b3c460a80e8c417061ad233,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1632,69-99-61-86,ac4836cf9b1d4c6a97c0057657db35b7,Storm,1,Storm,55.0,,,,,0,agricultural
1633,01-08-56-98,6f19afebcd8644ee841b9b913de33fdc,Drought,1,Drought,11.0,,,,,0,agricultural
1634,02-05-73-93,cc25a10b4edb440e95569714901ab37e,Job loss,1,Job loss,62.0,0.0,0.0,0.0,1.0,0,economics
1635,30-34-76-90,9ff91cfbf6334a21bcba1c853aa5f835,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1636,18-54-51-25,d0ef8a71786642c6985895538495058a,Drought,1,Drought,11.0,,,,,0,agricultural
1637,18-54-51-25,d0ef8a71786642c6985895538495058a,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1638,78-69-51-43,2382acd099b74f0a9f3cf716d9d2cc9c,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1639,24-57-86-43,c0abcc2882cc41118dd408d20f27ad54,Drought,1,Drought,11.0,,,,,0,agricultural
1640,70-97-80-55,5f93c91339b4466a8d14d0adf8bf2b93,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1641,35-69-13-19,eca1cc6e80cd4131b7ae15aea28a603c,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
1642,35-69-13-19,eca1cc6e80cd4131b7ae15aea28a603c,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1643,35-69-13-19,eca1cc6e80cd4131b7ae15aea28a603c,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1644,35-69-13-19,eca1cc6e80cd4131b7ae15aea28a603c,Job loss,1,Job loss,62.0,,,,,0,economics
1645,59-21-57-61,ccdba134c8794d23978a839e6e844b54,Storm,1,Storm,55.0,0.0,0.0,0.0,0.0,0,agricultural
1646,33-42-76-84,bd7ac38461514926ae2b5e416771f0c5,Accident,2,อุบัติเหตุ,24.0,,,,,1,demographic
1647,47-12-47-33,ee549aa7997b42b29917168b74cc3c0e,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1648,47-12-47-33,ee549aa7997b42b29917168b74cc3c0e,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1649,33-87-77-71,59762767c7064df4be5b4921b312acf7,Drought,1,Drought,11.0,0.0,0.0,0.0,0.0,0,agricultural
1650,75-47-85-17,6d75f01ba9674325999b26e4a0de88d5,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1651,75-47-85-17,6d75f01ba9674325999b26e4a0de88d5,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1652,11-91-84-17,e046da6d4ead4872a6983475fcc8d6ec,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1653,11-91-84-17,e046da6d4ead4872a6983475fcc8d6ec,Drought,1,Drought,11.0,,,,,0,agricultural
1654,57-50-19-28,417803950ee4404ea4e0bd0ecc78f136,Drought,1,Drought,11.0,,,,,0,agricultural
1655,22-49-13-43,5e33fa0feeda44459d8e6897d6e8ebf3,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1656,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,0.0,0.0,0.0,1.0,0,economics
1657,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,Collapse of business,1,ธุรกิจไม่สามารถดำเนินการต่อไปได้,18.0,0.0,0.0,0.0,0.0,1,economics
1658,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
1659,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
1660,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,Storm,1,พายุ,55.0,,,,,0,agricultural
1661,42-41-82-06,276d982c302a4d6eb8804635b2e05f5f,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1662,66-24-20-47,5261f22eb56d49248e4e4766c9387d9a,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1663,69-73-19-91,73364004dfa44568a0621bdcf19a729b,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,1.0,0.0,0.0,0.0,0,demographic
1664,69-73-19-91,73364004dfa44568a0621bdcf19a729b,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,0.0,0,agricultural
1665,70-02-06-36,57ee81fec35641af96587a341614a639,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1666,70-02-06-36,57ee81fec35641af96587a341614a639,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1667,89-17-51-10,5feb1726160041d69b8aa5b99d58e834,Storm,1,Storm,55.0,0.0,0.0,0.0,1.0,0,agricultural
1668,91-11-10-55,593927cdc7bf4c249b4422a61b09a23a,Accident,1,Accident,24.0,0.0,0.0,1.0,0.0,0,demographic
1669,57-41-39-61,ade7c73743b54612a67a7514d6ba8643,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1670,84-31-75-94,92dc4059695e4ffb87fed929159aae0e,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,0.0,0.0,0.0,0.0,1,demographic
1671,09-16-17-37,f70b8219995a4d94982fb1923444df62,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1672,80-95-51-36,0689b3fea1a34449bd448f4006fd1443,House damage,1,House damage,6.0,,,,,0,economics
1673,02-15-65-65,97bd1a9c9e694cfcbb614ecefb993009,Illness of household member,2,Illness of household member,1.0,,,,,0,demographic
1674,04-01-20-96,99edb6512a414ea5a6366cfe45dd51e4,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1675,18-73-02-10,32831d61de624a7db11db69274373b81,Job loss,1,ตกงาน,62.0,0.0,0.0,0.0,0.0,0,economics
1676,04-61-42-42,f75e45cc940d4363a6f6e6a5451ad164,Death of household member,1,Death of household member,2.0,,,,,0,demographic
1677,04-61-42-42,f75e45cc940d4363a6f6e6a5451ad164,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1678,29-39-75-30,4d6ccb6f39424dd0aec228e1225f81a6,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1679,14-71-83-50,fa239641a42d432d96c1fa92ed608c7d,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1680,93-72-78-58,2760992de71c4878bd9f4aa8b891363f,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1681,74-57-14-94,57d4e934ff7140858438e0be4d3c2316,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1682,96-34-39-57,a1ee62c2eb224659ad26cc0403f26007,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1683,24-26-92-91,ff0462f3afe4458ebd0b0c83d3ef88e4,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
1684,19-03-15-90,28bd557a6f7f47bfa20d4f36ddd81e37,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1685,24-93-29-35,b7216ec4ee564721aeb85ef346769c56,Death of household member,1,Death of household member,2.0,0.0,1.0,1.0,0.0,0,demographic
1686,24-93-29-35,b7216ec4ee564721aeb85ef346769c56,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,0.0,1.0,1.0,0.0,0,social
1687,24-93-29-35,b7216ec4ee564721aeb85ef346769c56,Drought,1,Drought,11.0,0.0,1.0,0.0,1.0,0,agricultural
1688,15-46-39-60,fd898347bba84fd286287ed4c5384cb4,Drought,1,Drought,11.0,,,,,0,agricultural
1689,84-37-71-10,38c1169b44904605b60e4dd9488e9d85,Job loss,1,Job loss,62.0,,,,,0,economics
1690,67-35-66-60,b7b23f998f8749acbd507f678d4290bf,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1691,67-35-66-60,b7b23f998f8749acbd507f678d4290bf,Storm,1,Storm,55.0,,,,,0,agricultural
1692,71-09-44-31,c31df91448374e4cae3d6fc5835215b9,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1693,53-17-99-17,4d74b960544b431787d3bbe767c75dea,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1694,53-17-99-17,4d74b960544b431787d3bbe767c75dea,Drought,1,Drought,11.0,,,,,0,agricultural
1695,74-58-96-91,de4aad6090844574a5785fc683f13f70,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
1696,74-58-96-91,de4aad6090844574a5785fc683f13f70,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1697,78-53-22-76,56e84becab5e448ab1db6db2ea3791b1,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
1698,93-65-53-29,c93f4a0f699d4eef9f2940562d79859b,Drought,1,Drought,11.0,,,,,0,agricultural
1699,57-24-08-52,e449729108e041fc90b67dbec20d3ed2,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1700,51-35-46-86,580ce1effb9d4e6cab8c0a1185c4f768,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
1701,23-30-54-09,c588cb7036654cc1a14b2592b8d048c8,Illness of household member,1,Illness of household member,1.0,1.0,0.0,0.0,0.0,0,demographic
1702,23-30-54-09,c588cb7036654cc1a14b2592b8d048c8,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,0.0,0.0,0.0,0.0,0,agricultural
1703,68-25-56-22,5263337a63f24824a952f429470d4c8e,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1704,68-25-56-22,5263337a63f24824a952f429470d4c8e,Drought,1,Drought,11.0,,,,,0,agricultural
1705,68-25-56-22,5263337a63f24824a952f429470d4c8e,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,0.0,1.0,0.0,0.0,0,agricultural
1706,61-07-48-44,c66d9e36a2c14b26b3154827b2775d49,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
1707,24-95-37-60,881f618604d64257b7294428b24bda60,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1708,24-95-37-60,881f618604d64257b7294428b24bda60,Drought,1,Drought,11.0,,,,,0,agricultural
1709,12-41-08-12,68f4889414bf4565a11e07a475b2e40a,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1710,12-41-08-12,68f4889414bf4565a11e07a475b2e40a,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1711,27-41-65-24,2ebe7ae61a064554bf4f40185d3a8f0c,Illness of household member,1,Illness of household member,1.0,0.0,0.0,0.0,0.0,1,demographic
1712,27-41-65-24,2ebe7ae61a064554bf4f40185d3a8f0c,Conflict with neighbours in the village,1,Conflict with neighbours in the village,8.0,,,,,0,social
1713,27-41-65-24,2ebe7ae61a064554bf4f40185d3a8f0c,Job loss,1,Job loss,62.0,,,,,0,economics
1714,58-54-81-49,d80e171cefbb45b188f578ca1fadd5a8,Storm,1,พายุ,55.0,0.0,0.0,0.0,0.0,0,agricultural
1715,77-90-39-78,2950bedf884543c5b725e9b46979e4f0,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1716,33-39-50-15,8571ebaee04c4bd487ab2781c62b3fc9,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,0.0,0,agricultural
1717,07-85-13-48,95b3178548d049b594464045261d1a16,House damage,1,House damage,6.0,0.0,0.0,0.0,1.0,0,economics
1718,07-85-13-48,95b3178548d049b594464045261d1a16,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
1719,64-70-39-28,31e054441edb476daa61a401c63d3beb,Illness of household member,1,Illness of household member,1.0,0.0,1.0,0.0,0.0,0,demographic
1720,54-07-44-47,b892a658fd574d5b917c11fc572b9149,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
1721,53-98-67-97,a82fdab70a8048179b3f00c800565263,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
1722,72-78-63-38,f004f1b268324224b165f86947bfe57f,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
1723,72-78-63-38,f004f1b268324224b165f86947bfe57f,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,1.0,0,agricultural
1724,72-78-63-38,f004f1b268324224b165f86947bfe57f,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
1725,09-28-89-63,3b4048e8a36349e8814e63e21cd7d0eb,Drought,1,Drought,11.0,,,,,0,agricultural
1726,09-28-89-63,3b4048e8a36349e8814e63e21cd7d0eb,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1727,60-94-02-00,5106acf398514cdf866df930314e5988,Storm,1,Storm,55.0,,,,,0,agricultural
1728,24-81-09-62,7f2383f80d62413cb48c0882ca85b98c,Had to spent money because of ceremony,1,Had to spent money because of ceremony,5.0,,,,,0,social
1729,24-81-09-62,7f2383f80d62413cb48c0882ca85b98c,Drought,1,Drought,11.0,,,,,0,agricultural
1730,24-81-09-62,7f2383f80d62413cb48c0882ca85b98c,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
1731,68-60-25-26,f85832188d854ff1bbcf2b5c44f16f54,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
1732,42-60-35-08,027a408a9df54df783585d0f389ad4a4,Drought,1,Drought,11.0,0.0,0.0,0.0,0.0,0,agricultural
1733,30-23-81-44,a026ddf998354df7bd3f05c06dce2d5d,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
