,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127
1980,48-77-17-68,d9d276279b774c5ab0738fd1abf2c6ff,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,30,Medium,15000.0,none,none,15000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2019.0,1,0,0,0,0,0,0,
1981,48-77-17-68,d9d276279b774c5ab0738fd1abf2c6ff,11,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2020,Don't know,30,Medium,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,##N/A##,2020.0,1,0,0,0,0,0,0,
1982,48-77-17-68,d9d276279b774c5ab0738fd1abf2c6ff,11,2,Yes,,,,,,,,,,,,,,,,,,,,,2.0,2021,Don't know,20,Medium,25000.0,none,none,25000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,
1983,48-77-17-68,d9d276279b774c5ab0738fd1abf2c6ff,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,High,26000.0,none,none,26000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2021-05-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1984,71-98-11-97,596478914dc94f6d87079ca381643f78,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,September,30,High,190000.0,none,none,190000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-09-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1985,82-98-06-70,5f6cde6d63c146ea82a89ee165ebf179,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,June,20,Medium,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2019-06-01T00:00:00,2019.0,1,0,0,0,0,0,0,
1986,82-98-06-70,5f6cde6d63c146ea82a89ee165ebf179,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2019,November,30,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2019-11-01T00:00:00,2019.0,1,0,0,0,0,0,0,
1987,82-98-06-70,5f6cde6d63c146ea82a89ee165ebf179,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2020,March,5,Low,1000.0,none,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-03-01T00:00:00,2020.0,1,0,0,0,0,0,0,
1988,82-98-06-70,5f6cde6d63c146ea82a89ee165ebf179,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,February,7,Medium,1000.0,none,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-02-01T00:00:00,2020.0,1,0,0,0,0,0,0,
1989,53-34-20-99,8703c9f4dbb5451fb8e1c13a6ae151e4,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,30,High,none,2000.0,none,2000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1990,97-83-89-74,d753281471994d3cb1c2cbbe1aba7ec6,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,January,30,High,15000.0,6000.0,none,21000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,0,0,0,0,1,0,0,
1991,45-08-34-01,6e7dcf3cd1964f6eb6098e035bec4c40,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,30,Medium,5000.0,none,none,5000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1992,45-08-34-01,6e7dcf3cd1964f6eb6098e035bec4c40,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,September,30,Medium,5000.0,none,none,5000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-09-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1993,82-09-35-95,8b3e8d263f9e4590987a13dab50cd4fe,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,3,High,3000.0,1500.0,150000.0,154500.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2.0,2021-11-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1994,54-31-55-81,7c0625d6cef943248d0189cbf7ce38bf,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,150,High,2400.0,none,24000.0,26400.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ระบบชลประทานขุดแกล้มลิง,No,120.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1995,54-31-55-81,7c0625d6cef943248d0189cbf7ce38bf,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,60,High,2400.0,none,24000.0,26400.0,most HH in village / commune,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Yes,not yet recovered,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
1996,98-58-55-90,54280d3b2842467a9fd82902f0bf2b95,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,September,60,High,200000.0,none,none,200000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2019-09-01T00:00:00,2019.0,0,0,0,0,1,0,0,
1997,98-58-55-90,54280d3b2842467a9fd82902f0bf2b95,11,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2020,September,60,Medium,80000.0,none,none,80000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-09-01T00:00:00,2020.0,0,0,0,0,1,0,0,
1998,98-58-55-90,54280d3b2842467a9fd82902f0bf2b95,21,0,No,1.0,6.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,60,High,100000.0,none,none,100000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
1999,98-58-55-90,54280d3b2842467a9fd82902f0bf2b95,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,October,7,Medium,100000.0,none,none,100000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2020-10-01T00:00:00,2020.0,0,0,0,0,1,0,0,
2000,13-65-89-18,a4fc35881d1245098c5ad09ad30845d1,24,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,15,High,4500.0,50000.0,10000.0,64500.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2022-01-01T00:00:00,2022.0,0,1,0,0,1,0,0,
2001,13-65-89-18,a4fc35881d1245098c5ad09ad30845d1,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,5,Medium,9000.0,none,none,9000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2002,05-81-81-00,c5b32c1009ab4e7ebfcf48702b9dd58b,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,January,14,Medium,none,1000.0,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,14.0,2022-01-01T00:00:00,2022.0,0,0,0,1,1,0,0,
2003,49-16-29-51,09f2a549d8914d1a801675743e8c9ff0,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,15,Medium,4500.0,10000.0,none,14500.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,15.0,2019-07-01T00:00:00,2019.0,0,0,0,1,1,0,0,
2004,42-45-01-25,ab13729a13d948b1b08711f52664ef6f,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,January,Still going on,Medium,1500.0,500.0,none,2000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2021-01-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2005,15-73-60-70,cc676fa01c35488a82fc6a30ed9c18a5,2,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,March,1,High,none,30000.0,none,30000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-03-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2006,24-23-49-10,ef5bb3eba3e240119b85cd8751d556d6,22,0,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,High,none,10000.0,none,10000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
2007,52-25-30-05,8c47e4e150d9402f9ab43f1080b46a9a,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,25,Low,6000.0,none,none,6000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-07-01T00:00:00,2020.0,1,0,0,0,0,0,0,
2008,72-61-80-77,a5c8bd6ba7c74c4ab241f0d075222b7a,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,January,3,Medium,50000.0,none,none,50000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5.0,2021-01-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2009,85-77-10-34,e9a936f503ad46059c45027170dee0d0,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2021,November,10,Medium,10000.0,none,none,10000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2010,85-77-10-34,e9a936f503ad46059c45027170dee0d0,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,10000.0,none,10000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
2011,88-98-14-32,4eaf38e59d4f4f4f95783e7d0824cec1,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,15,Low,8000.0,none,none,8000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2021-10-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2012,65-06-52-47,dd7a11468baf4172bf2c577e01cf3cf7,21,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,November,30,Medium,1000.0,none,none,1000.0,most HH in district,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2013,56-81-20-87,d499b629970540a6be22895086301846,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,1,Medium,10000.0,none,none,10000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2014,76-40-20-02,e760267bf4894f55ad2f1f8ce78b13a9,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,5,Low,none,5000.0,3000.0,8000.0,some other HH,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,5.0,2021-10-01T00:00:00,2021.0,0,0,0,1,1,0,0,
2015,39-96-65-08,db710a2b9abc4aeaa544a1f7b9f8484e,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,30,Medium,none,1000.0,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2016,56-94-88-33,348396f825684f598e02039765edf53c,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,August,90,High,50000.0,5000.0,none,55000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,15.0,2019-08-01T00:00:00,2019.0,0,0,0,0,1,0,0,
2017,32-56-48-72,7ac5173eea9e48e38f770eaa20dfcfc9,6,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,1,Medium,none,none,1000.0,1000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
2018,32-56-48-72,7ac5173eea9e48e38f770eaa20dfcfc9,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,1,Low,none,none,1000.0,1000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
2019,32-22-00-74,07d4686b49ee44d48a06d15e0f5b4c5e,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,7,Medium,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2021-10-01T00:00:00,2021.0,0,0,0,1,1,0,0,
2020,32-22-00-74,07d4686b49ee44d48a06d15e0f5b4c5e,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,20,Medium,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2020-07-01T00:00:00,2020.0,1,0,0,0,0,0,0,
2021,32-22-00-74,07d4686b49ee44d48a06d15e0f5b4c5e,24,0,No,5.0,,,,,,,,,,,,,,,,,,,,0.0,2019,May,1,Medium,2000.0,2000.0,20000.0,24000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2019-05-01T00:00:00,2019.0,0,1,0,0,0,0,0,
2022,34-59-18-83,11deda70797045b8a4a59d63c373dd4c,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,15,High,15000.0,3000.0,none,18000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,10.0,2021-10-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2023,34-59-18-83,11deda70797045b8a4a59d63c373dd4c,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,July,90,High,15000.0,3000.0,none,18000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-07-01T00:00:00,2020.0,0,0,0,0,1,0,0,
2024,19-79-22-22,0421b3efbd4447ea84c44e3fec2a6fb7,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,30,Medium,35000.0,none,none,35000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2021-10-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2025,19-79-22-22,0421b3efbd4447ea84c44e3fec2a6fb7,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,30,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,10.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2026,15-07-52-44,3ec83d7aecae4cffafee644cee36c6fa,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,30,High,30000.0,none,none,30000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-10-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2027,15-07-52-44,3ec83d7aecae4cffafee644cee36c6fa,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,20000.0,none,none,20000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,0,0,0,0,1,0,0,
2028,15-07-52-44,3ec83d7aecae4cffafee644cee36c6fa,24,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,1,High,none,none,10000.0,10000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2021-08-01T00:00:00,2021.0,1,0,0,0,0,0,0,
2029,72-04-09-89,13561f14c19c442199658673e218716f,2,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,none,none,0.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,0,1,0,0,1,0,0,
2030,72-04-09-89,13561f14c19c442199658673e218716f,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,High,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
2031,72-04-09-89,13561f14c19c442199658673e218716f,22,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,High,none,9000.0,none,9000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
